quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
521	0.5	131	131	1/4	1/4	4/4	2	1	vii%7/V		C	bIII		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
1043/2	0.5	131	131	3/8	3/8	4/4	2	1	V		C	bIII		V	V							M	0	0	1, 5, 2		1	1
522	0.5	131	131	1/2	1/2	4/4	2	1	vii%7/V		C	bIII		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
1045/2	0.5	131	131	5/8	5/8	4/4	2	1	#viio7/vi		C	bIII		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
523	1.5	131	131	3/4	3/4	4/4	2	1	#viio65/vi		C	bIII		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
1049/2	0.5	132	132	1/8	1/8	4/4	2	1	vi6		C	bIII		vi6	vi		6					m	0	0	0, 4, 3		3	0
525	0.5	132	132	1/4	1/4	4/4	2	1	#viio7(#4)/ii		C	bIII		#viio7(#4)/ii	#vii	o	7	#4	ii			o7	0	0	7, 4, 6, -2		7	7
1051/2	0.25	132	132	3/8	3/8	4/4	2	1	V7(4)/V		C	bIII		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
2103/4	0.25	132	132	7/16	7/16	4/4	2	1	V65/iii		C	bIII		V65/iii	V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
526	0.5	132	132	1/2	1/2	4/4	2	1	I		C	bIII		I	I							M	0	0	0, 4, 1		0	0
1053/2	0.25	132	132	5/8	5/8	4/4	2	1	V7/V		C	bIII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
2107/4	0.25	132	132	11/16	11/16	4/4	2	1	#viio7/iii		C	bIII		#viio7/iii	#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
527	0.5	132	132	3/4	3/4	4/4	2	1	iii		C	bIII		iii	iii							m	0	0	4, 1, 5		4	4
1055/2	0.25	132	132	7/8	7/8	4/4	2	1	vi64		C	bIII		vi64	vi		64					m	0	0	4, 3, 0		3	4
2111/4	0.25	132	132	15/16	15/16	4/4	2	1	viio7/V		C	bIII		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
528	0.5	133	133	0	0	4/4	2	1	V		C	bIII		V	V							M	0	0	1, 5, 2		1	1
1057/2	0.5	133	133	1/8	1/8	4/4	2	1	viio65/V		C	bIII		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
529	0.25	133	133	1/4	1/4	4/4	2	1	V6(9)		C	bIII		V6(9)	V		6	9				M	0	0	5, 2, 1	3	1	5
2117/4	0.25	133	133	5/16	5/16	4/4	2	1	V64/V		C	bIII		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
1059/2	0.5	133	133	3/8	3/8	4/4	2	1	IV/V		C	bIII		IV/V	IV				V			M	0	0	0, 4, 1		0	0
530	0.5	133	133	1/2	1/2	4/4	2	1	V7(4)/V		C	bIII		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
1061/2	1.5	133	133	5/8	5/8	4/4	2	1	V7/V		C	bIII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
532	0.5	134	134	0	0	4/4	2	1	iii		C	bIII		iii	iii							m	0	0	4, 1, 5		4	4
1065/2	0.5	134	134	1/8	1/8	4/4	2	1	iii64		C	bIII		iii64	iii		64					m	0	0	5, 4, 1		4	5
533	0.6666666666666288	134	134	1/4	1/4	4/4	2	1	#viio7/ii		C	bIII		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
1601/3	0.33333333333337123	134	134	5/12	5/12	4/4	2	1	v64		C	bIII		v64	v		64					m	0	0	2, 1, -2		1	2
534	0.5	134	134	1/2	1/2	4/4	2	1	V65/iii		C	bIII		V65/iii	V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
1069/2	0.5	134	134	5/8	5/8	4/4	2	1	iii		C	bIII		iii	iii							m	0	0	4, 1, 5		4	4
535	0.6666666666666288	134	134	3/4	3/4	4/4	2	1	iii2		C	bIII		iii2	iii		2					mm7	0	0	2, 4, 1, 5		4	2
1607/3	0.33333333333337123	134	134	11/12	11/12	4/4	2	1	#viio65/vii		C	bIII		#viio65/vii	#vii	o	65		vii			o7	0	0	7, 4, 1, 10		10	7
536	0.5	135	135	0	0	4/4	2	1	iii2(#6)		C	bIII		iii2(#6)	iii		2	#6				mm7	0	0	7, 4, 1, 5		4	7
1073/2	0.5	135	135	1/8	1/8	4/4	2	1	V65/iii		C	bIII		V65/iii	V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
537	0.6666666666666288	135	135	1/4	1/4	4/4	2	1	iii		C	bIII		iii	iii							m	0	0	4, 1, 5		4	4
1613/3	0.33333333333337123	135	135	5/12	5/12	4/4	2	1	#viio/ii		C	bIII		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
538	0.5	135	135	1/2	1/2	4/4	2	1	#viio7(#13)/vii		C	bIII		#viio7(#13)/vii	#vii	o	7	#13	vii			o7	0	0	10, 7, 4, 1	13	10	10
1077/2	0.5	135	135	5/8	5/8	4/4	2	1	V43/vi		C	bIII		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
539	0.5	135	135	3/4	3/4	4/4	2	1	vi6(2)		C	bIII		vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
1079/2	0.5	135	135	7/8	7/8	4/4	2	1	v65		C	bIII		v65	v		65					mm7	0	0	-2, 2, -1, 1		1	-2
540	0.5	136	136	0	0	4/4	2	1	bIII		C	bIII		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
1081/2	0.5	136	136	1/8	1/8	4/4	2	1	V43(b5)/ii		C	bIII		V43(b5)/ii	V		43	b5	ii			Mm7	0	0	-3, 1, 3, 7		3	-3
541	1.0	136	136	1/4	1/4	4/4	2	1	V43(b5+b3)/ii		C	bIII		V43(b5+b3)/ii	V		43	b5+b3	ii			Mm7	0	0	-3, 1, 3, 7	0	3	-3
542	2.0	136	136	1/2	1/2	4/4	2	1	V65/IV		C	bIII		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
544	2.0	137	137	0	0	4/4	2	1	ii%65		C	bIII		ii%65	ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
546	2.0	137	137	1/2	1/2	4/4	2	1	viio43		C	bIII		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
548	0.5	138	138	0	0	4/4	2	1	I6		C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
1097/2	0.5	138	138	1/8	1/8	4/4	2	1	I		C	bIII		I	I							M	0	0	0, 4, 1		0	0
549	1.0	138	138	1/4	1/4	4/4	2	1	vi7		C	bIII		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
550	0.5	138	138	1/2	1/2	4/4	2	1	IV		C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
1101/2	0.5	138	138	5/8	5/8	4/4	2	1	ii		C	bIII		ii	ii							m	0	0	2, -1, 3		2	2
551	1.0	138	138	3/4	3/4	4/4	2	1	vii%7		C	bIII		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
552	0.75	139	139	0	0	4/4	2	1	V7(4)		C	bIII		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
2211/4	0.25	139	139	3/16	3/16	4/4	2	1	viio6		C	bIII		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
553	0.5	139	139	1/4	1/4	4/4	2	1	IV		C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
1107/2	0.25	139	139	3/8	3/8	4/4	2	1	ii		C	bIII		ii	ii							m	0	0	2, -1, 3		2	2
2215/4	0.25	139	139	7/16	7/16	4/4	2	1	viio6		C	bIII		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
554	0.5	139	139	1/2	1/2	4/4	2	1	I6		C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
1109/2	0.5	139	139	5/8	5/8	4/4	2	1	V65/V		C	bIII		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
555	0.5	139	139	3/4	3/4	4/4	2	1	V(64)		C	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
1111/2	0.5	139	139	7/8	7/8	4/4	2	1	viio6/V		C	bIII		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
556	0.5	140	140	0	0	4/4	2	1	V6		C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
1113/2	0.5	140	140	1/8	1/8	4/4	2	1	V		C	bIII		V	V							M	0	0	1, 5, 2		1	1
557	0.5	140	140	1/4	1/4	4/4	2	1	iii7		C	bIII		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
1115/2	0.5	140	140	3/8	3/8	4/4	2	1	V64		C	bIII		V64	V		64					M	0	0	2, 1, 5		1	2
558	0.5	140	140	1/2	1/2	4/4	2	1	I		C	bIII		I	I							M	0	0	0, 4, 1		0	0
1117/2	0.5	140	140	5/8	5/8	4/4	2	1	vi		C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
559	0.5	140	140	3/4	3/4	4/4	2	1	vii%7/V		C	bIII		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
1119/2	0.5	140	140	7/8	7/8	4/4	2	1	vi64		C	bIII		vi64	vi		64					m	0	0	4, 3, 0		3	4
560	0.75	141	141	0	0	4/4	2	1	V7(4)/V		C	bIII		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
2243/4	0.25	141	141	3/16	3/16	4/4	2	1	viio6/V		C	bIII		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
561	0.5	141	141	1/4	1/4	4/4	2	1	I		C	bIII		I	I							M	0	0	0, 4, 1		0	0
1123/2	0.5	141	141	3/8	3/8	4/4	2	1	vii%65/V		C	bIII		vii%65/V	vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
562	0.5	141	141	1/2	1/2	4/4	2	1	V65		C	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1125/2	0.5	141	141	5/8	5/8	4/4	2	1	i		C	bIII		i	i							m	0	0	0, -3, 1		0	0
563	0.5	141	141	3/4	3/4	4/4	2	1	V65/ii		C	bIII		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
1127/2	0.5	141	141	7/8	7/8	4/4	2	1	vii%65		C	bIII		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
564	1.0	142	142	0	0	4/4	2	1	I64		C	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
565	1.0	142	142	1/4	1/4	4/4	2	1	vi43		C	bIII		vi43	vi		43					mm7	0	0	4, 1, 3, 0		3	4
566	1.0	142	142	1/2	1/2	4/4	2	1	ii64		C	bIII		ii64	ii		64					m	0	0	3, 2, -1		2	3
567	1.0	142	142	3/4	3/4	4/4	2	1	vii%43		C	bIII		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
568	0.75	143	143	0	0	4/4	2	1	viio7(2)		C	bIII		viio7(2)	vii	o	7	2				o7	0	0	0, 2, -1, -4		5	0
2275/4	0.25	143	143	3/16	3/16	4/4	2	1	viio7		C	bIII		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
569	1.0	143	143	1/4	1/4	4/4	2	1	ii64		C	bIII		ii64	ii		64					m	0	0	3, 2, -1		2	3
570	0.5	143	143	1/2	1/2	4/4	2	1	I		C	bIII		I	I							M	0	0	0, 4, 1		0	0
1141/2	0.5	143	143	5/8	5/8	4/4	2	1	V7/V		C	bIII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
571	0.5	143	143	3/4	3/4	4/4	2	1	iii7		C	bIII		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
1143/2	0.5	143	143	7/8	7/8	4/4	2	1	viio/V		C	bIII		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
572	1.0	144	144	0	0	4/4	2	1	V64		C	bIII		V64	V		64					M	0	0	2, 1, 5		1	2
573	1.0	144	144	1/4	1/4	4/4	2	1	iii43		C	bIII		iii43	iii		43					mm7	0	0	5, 2, 4, 1		4	5
574	1.0	144	144	1/2	1/2	4/4	2	1	vi64		C	bIII		vi64	vi		64					m	0	0	4, 3, 0		3	4
575	0.5	144	144	3/4	3/4	4/4	2	1	V2(9)/V		C	bIII		V2(9)/V	V		2	9	V			Mm7	0	0	0, 2, 6, 3	4	2	0
1151/2	0.5	144	144	7/8	7/8	4/4	2	1	vi64		C	bIII		vi64	vi		64					m	0	0	4, 3, 0		3	4
576	0.75	145	145	0	0	4/4	2	1	viio7(2)/V		C	bIII		viio7(2)/V	vii	o	7	2	V			o7	0	0	1, 3, 0, -3		6	1
2307/4	0.25	145	145	3/16	3/16	4/4	2	1	viio7/V		C	bIII		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
577	1.0	145	145	1/4	1/4	4/4	2	1	vi64		C	bIII		vi64	vi		64					m	0	0	4, 3, 0		3	4
578	0.5	145	145	1/2	1/2	4/4	2	1	#viio64/iii		C	bIII		#viio64/iii	#vii	o	64		iii			o	0	0	3, 9, 6		9	3
1157/2	0.5	145	145	5/8	5/8	4/4	2	1	V6/vi		C	bIII		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
579	1.0	145	145	3/4	3/4	4/4	2	1	V7/vi		C	bIII		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
580	0.75	146	146	0	0	4/4	2	1	vi(#62)		C	bIII		vi(#62)	vi			#62				m	0	0	5, 0, 4	6	3	5
2323/4	0.25	146	146	3/16	3/16	4/4	2	1	vi		C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
581	1.0	146	146	1/4	1/4	4/4	2	1	viio7/V		C	bIII		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
582	0.75	146	146	1/2	1/2	4/4	2	1	viio64/V		C	bIII		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
2331/4	0.25	146	146	11/16	11/16	4/4	2	1	V6		C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
583	1.0	146	146	3/4	3/4	4/4	2	1	vii%65/V		C	bIII		vii%65/V	vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
584	4.0	147	147	0	0	4/4	2	1	viio65/V		C	bIII		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
588	1.0	148	148	0	0	4/4	2	1	#viio43/vi		C	bIII		#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
589	1.0	148	148	1/4	1/4	4/4	2	1	#viio65/vi		C	bIII		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
590	1.0	148	148	1/2	1/2	4/4	2	1	#viio43/vi		C	bIII		#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
591	1.0	148	148	3/4	3/4	4/4	2	1	#viio65/vi		C	bIII		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
592	8.0	149	149	0	0	4/4	2	1	vii%65		C	bIII		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
600	2.0	151	151	0	0	4/4	2	1	I.V[viio64/V		C	I	V	viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
602	0.5	151	151	1/2	1/2	4/4	2	1	vii%43/V		C	I	V	vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
1205/2	0.5	151	151	5/8	5/8	4/4	2	1	viio7/V		C	I	V	viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
603	0.5	151	151	3/4	3/4	4/4	2	1	V6/V		C	I	V	V6/V	V		6		V			M	0	0	6, 3, 2		2	6
1207/2	0.5	151	151	7/8	7/8	4/4	2	1	V7/V		C	I	V	V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
604	0.5	152	152	0	0	4/4	2	1	viio64(4)/V		C	I	V	viio64(4)/V	vii	o	64	4	V			o	0	0	0, 6, 5		6	0
1209/2	0.5	152	152	1/8	1/8	4/4	2	1	viio64/V		C	I	V	viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
605	0.5	152	152	1/4	1/4	4/4	2	1	V7/V		C	I	V	V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
1211/2	0.5	152	152	3/8	3/8	4/4	2	1	vii6		C	I	V	vii6	vii		6					m	0	0	2, 6, 5		5	2
606	0.5	152	152	1/2	1/2	4/4	2	1	V6/V		C	I	V	V6/V	V		6		V			M	0	0	6, 3, 2		2	6
1213/2	0.5	152	152	5/8	5/8	4/4	2	1	vii%2/V		C	I	V	vii%2/V	vii	%	2		V			%7	0	0	4, 6, 3, 0		6	4
607	0.5	152	152	3/4	3/4	4/4	2	1	vii%7/V		C	I	V	vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
1215/2	0.5	152	152	7/8	7/8	4/4	2	1	V65/V		C	I	V	V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
608	0.5	153	153	0	0	4/4	2	1	ii43		C	I	V	ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
1217/2	0.5	153	153	1/8	1/8	4/4	2	1	vii%2		C	I	V	vii%2	vii	%	2					%7	0	0	3, 5, 2, -1		5	3
609	0.5	153	153	1/4	1/4	4/4	2	1	vii%7(4)		C	I	V	vii%7(4)	vii	%	7	4				%7	0	0	5, 4, -1, 3		5	5
1219/2	0.5	153	153	3/8	3/8	4/4	2	1	vii%7		C	I	V	vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
610	0.5	153	153	1/2	1/2	4/4	2	1	ii43		C	I	V	ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
1221/2	0.5	153	153	5/8	5/8	4/4	2	1	vii%2(9)		C	I	V	vii%2(9)	vii	%	2	9				%7	0	0	3, 5, 2, -1	0	5	3
611	0.5	153	153	3/4	3/4	4/4	2	1	vii%7		C	I	V	vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
1223/2	0.5	153	153	7/8	7/8	4/4	2	1	#viio65/vi		C	I	V	#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
612	0.5	154	154	0	0	4/4	2	1	vi6(2)		C	I	V	vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
1225/2	0.5	154	154	1/8	1/8	4/4	2	1	vi6		C	I	V	vi6	vi		6					m	0	0	0, 4, 3		3	0
613	0.5	154	154	1/4	1/4	4/4	2	1	ii6		C	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1227/2	0.5	154	154	3/8	3/8	4/4	2	1	ii65		C	I	V	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
614	0.5	154	154	1/2	1/2	4/4	2	1	viio64		C	I	V	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
1229/2	0.5	154	154	5/8	5/8	4/4	2	1	V7/vi		C	I	V	V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
615	1.0	154	154	3/4	3/4	4/4	2	1	vi6		C	I	V	vi6	vi		6					m	0	0	0, 4, 3		3	0
616	0.5	155	155	0	0	4/4	2	1	viio6(2)		C	I	V	viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
1233/2	0.5	155	155	1/8	1/8	4/4	2	1	viio6		C	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
617	1.0	155	155	1/4	1/4	4/4	2	1	iii7		C	I	V	iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
618	0.5	155	155	1/2	1/2	4/4	2	1	#viio43/vi		C	I	V	#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
1237/2	0.5	155	155	5/8	5/8	4/4	2	1	vii%43		C	I	V	vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
619	0.5	155	155	3/4	3/4	4/4	2	1	V(13)		C	I	V	V(13)	V			13				M	0	0	1, 5, 2	4	1	1
1239/2	0.5	155	155	7/8	7/8	4/4	2	1	V7		C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
620	0.5	156	156	0	0	4/4	2	1	#viio7(4)/vi		C	I	V	#viio7(4)/vi	#vii	o	7	4	vi			o7	0	0	8, 0, 2, -1		8	8
1241/2	0.5	156	156	1/8	1/8	4/4	2	1	#viio7/vi		C	I	V	#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
621	0.5	156	156	1/4	1/4	4/4	2	1	vii%2		C	I	V	vii%2	vii	%	2					%7	0	0	3, 5, 2, -1		5	3
1243/2	0.5	156	156	3/8	3/8	4/4	2	1	V(9)		C	I	V	V(9)	V			9				M	0	0	1, 5, 2	3	1	1
622	0.5	156	156	1/2	1/2	4/4	2	1	#viio43/vi		C	I	V	#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
1245/2	0.5	156	156	5/8	5/8	4/4	2	1	V(9)		C	I	V	V(9)	V			9				M	0	0	1, 5, 2	3	1	1
623	0.5	156	156	3/4	3/4	4/4	2	1	V2		C	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1247/2	0.5	156	156	7/8	7/8	4/4	2	1	iii		C	I	V	iii	iii							m	0	0	4, 1, 5		4	4
624	0.5	157	157	0	0	4/4	2	1	viio6		C	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
1249/2	0.5	157	157	1/8	1/8	4/4	2	1	vii(9)		C	I	V	vii(9)	vii			9				m	0	0	5, 2, 6	0	5	5
625	0.5	157	157	1/4	1/4	4/4	2	1	V6		C	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
1251/2	0.5	157	157	3/8	3/8	4/4	2	1	V7(9)/ii		C	I	V	V7(9)/ii	V		7	9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
626	0.5	157	157	1/2	1/2	4/4	2	1	iii6]		C	I	V	iii6	iii		6					m	0	0	1, 5, 4		4	1
1253/2	0.5	157	157	5/8	5/8	4/4	2	1	V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
627	0.5	157	157	3/4	3/4	4/4	2	1	iii		C	I		iii	iii							m	0	0	4, 1, 5		4	4
1255/2	0.5	157	157	7/8	7/8	4/4	2	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
628	2.0	158	158	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
630	0.5	158	158	1/2	1/2	4/4	2	1	V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1261/2	0.5	158	158	5/8	5/8	4/4	2	1	V7(94)		C	I		V7(94)	V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
631	1.0	158	158	3/4	3/4	4/4	2	1	V7(6)		C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
632	2.5	159	159	0	0	4/4	2	1	V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1269/2	0.5	159	159	5/8	5/8	4/4	2	1	#viio6/ii		C	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
635	0.5	159	159	3/4	3/4	4/4	2	1	ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1271/2	0.5	159	159	7/8	7/8	4/4	2	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
636	1.0	160	160	0	0	4/4	2	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
637	1.0	160	160	1/4	1/4	4/4	2	1	iii64		C	I		iii64	iii		64					m	0	0	5, 4, 1		4	5
638	1.0	160	160	1/2	1/2	4/4	2	1	vi65		C	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
639	1.0	160	160	3/4	3/4	4/4	2	1	ii7		C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
640	1.0	161	161	0	0	4/4	2	1	V+6/IV		C	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
641	1.0	161	161	1/4	1/4	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
642	0.5	161	161	1/2	1/2	4/4	2	1	V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1285/2	0.5	161	161	5/8	5/8	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
643	0.5	161	161	3/4	3/4	4/4	2	1	V64		C	I		V64	V		64					M	0	0	2, 1, 5		1	2
1287/2	0.5	161	161	7/8	7/8	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
644	2.0	162	162	0	0	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
646	0.5	162	162	1/2	1/2	4/4	2	1	ii64		C	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
1293/2	0.5	162	162	5/8	5/8	4/4	2	1	vii%2		C	I		vii%2	vii	%	2					%7	0	0	3, 5, 2, -1		5	3
647	0.5	162	162	3/4	3/4	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1295/2	0.5	162	162	7/8	7/8	4/4	2	1	V65		C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
648	2.5	163	163	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
1301/2	0.5	163	163	5/8	5/8	4/4	2	1	#viio65/vi		C	I		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
651	0.5	163	163	3/4	3/4	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
1303/2	0.5	163	163	7/8	7/8	4/4	2	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
652	0.5	164	164	0	0	4/4	2	1	ii%7/ii		C	I		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
1305/2	0.5	164	164	1/8	1/8	4/4	2	1	iv64/ii		C	I		iv64/ii	iv		64		ii			m	0	0	2, 1, -2		1	2
653	0.5	164	164	1/4	1/4	4/4	2	1	ii%7/ii		C	I		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
1307/2	0.5	164	164	3/8	3/8	4/4	2	1	V65(4)/IV		C	I		V65(4)/IV	V		65	4	IV			Mm7	0	0	-1, 1, -2, 0		0	-1
654	0.5	164	164	1/2	1/2	4/4	2	1	V43/IV		C	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
1309/2	0.5	164	164	5/8	5/8	4/4	2	1	#viio43/ii		C	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
655	0.5	164	164	3/4	3/4	4/4	2	1	ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1311/2	0.5	164	164	7/8	7/8	4/4	2	1	#viio6/ii		C	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
656	2.0	165	165	0	0	4/4	2	1	ii(4)		C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
658	0.5	165	165	1/2	1/2	4/4	2	1	ii\\		C	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
1317/2	0.5	165	165	5/8	5/8	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
